old_name	new_name	LG
44465_chum_01_x1	44465_C	0
44465_chum_01_x2	44465_D	0
44465_chum_09_x1	44465_E	0
44465_chum_09_x2	44465_F	0
59090_chum_08_x1	59090_A	7
59090_chum_08_x2	59090_B	0
59090_chum_01_x1	59090_C	0
59090_chum_01_x2	59090_D	0
59090_chum_09_x1	59090_E	0
59090_chum_09_x2	59090_F	0
41495_chum_08_x1	41495_A	0
41495_chum_08_x2	41495_B	0
41495_chum_01_x1	41495_C	2
41495_chum_01_x2	41495_D	0
41495_chum_09_x1	41495_E	0
41495_chum_09_x2	41495_F	0
58700_chum_08_x1	58700_A	27
58700_chum_08_x2	58700_B	0
58700_chum_01_x1	58700_C	0
58700_chum_01_x2	58700_D	0
58700_chum_09_x1	58700_A	27
58700_chum_09_x2	58700_E	0
48742_chum_08_x1	48742_A	28
48742_chum_08_x2	48742_B	0
48742_chum_01_x1	48742_C	0
48742_chum_01_x2	48742_D	0
48742_chum_09_x1	48742_E	0
48742_chum_09_x2	48742_F	0
24303_chum_08_x1	24303_A	0
24303_chum_08_x2	24303_B	0
24303_chum_01_x1	24303_C	0
24303_chum_01_x2	24303_D	0
24303_chum_09_x1	24303_E	6
24303_chum_09_x2	24303_F	0
40835_chum_08_x1	40835_A	0
40835_chum_08_x2	40835_B	0
40835_chum_01_x1	40835_C	0
40835_chum_01_x2	40835_D	0
40835_chum_09_x1	40835_E	0
40835_chum_09_x2	40835_F	0
40384_chum_08_x1	40384_A	0
40384_chum_08_x2	40384_B	0
40384_chum_01_x1	40384_C	0
40384_chum_01_x2	40384_D	0
40384_chum_09_x1	40384_E	0
40384_chum_09_x2	40384_F	0
1060_chum_08_x1	1060_A	22
1060_chum_08_x2	1060_B	0
1060_chum_01_x1	1060_C	12
1060_chum_01_x2	1060_D	0
1060_chum_09_x1	1060_C	12
1060_chum_09_x2	1060_A	22
57836_chum_08_x1	57836_A	0
57836_chum_08_x2	57836_B	0
57836_chum_01_x1	57836_C	0
57836_chum_01_x2	57836_D	0
57836_chum_09_x1	57836_E	0
57836_chum_09_x2	57836_F	0
44513_chum_08_x1	44513_A	5
44513_chum_08_x2	44513_B	0
44513_chum_01_x1	44513_C	0
44513_chum_01_x2	44513_D	0
44513_chum_09_x1	44513_E	0
44513_chum_09_x2	44513_F	0
44049_chum_08_x1	44049_A	0
44049_chum_08_x2	44049_B	0
44049_chum_01_x1	44049_C	0
44049_chum_01_x2	44049_D	0
44049_chum_09_x1	44049_E	0
44049_chum_09_x2	44049_F	0
1087_chum_08_x1	1087_A	27
1087_chum_08_x2	1087_B	0
1087_chum_01_x1	1087_A	27
1087_chum_01_x2	1087_C	0
1087_chum_09_x1	1087_A	27
1087_chum_09_x2	1087_D	0
20536_chum_08_x1	20536_A	28
20536_chum_08_x2	20536_B	10
20536_chum_01_x1	20536_C	0
20536_chum_01_x2	20536_D	0
20536_chum_09_x1	20536_E	0
20536_chum_09_x2	20536_F	0
71480_chum_08_x1	71480_A	2
71480_chum_08_x2	71480_B	0
71480_chum_01_x1	71480_C	0
71480_chum_01_x2	71480_D	0
71480_chum_09_x1	71480_E	12
71480_chum_09_x2	71480_F	0
54135_chum_08_x1	54135_A	12
54135_chum_08_x2	54135_B	0
54135_chum_01_x1	54135_C	0
54135_chum_01_x2	54135_D	0
54135_chum_09_x1	54135_A	12
54135_chum_09_x2	54135_E	0
44991_chum_08_x1	44991_A	0
44991_chum_08_x2	44991_B	0
44991_chum_01_x1	44991_C	0
44991_chum_01_x2	44991_D	0
44991_chum_09_x1	44991_E	7
44991_chum_09_x2	44991_F	0
2827_chum_08_x1	2827_A	0
2827_chum_08_x2	2827_B	0
2827_chum_01_x1	2827_C	0
2827_chum_01_x2	2827_D	0
2827_chum_09_x1	2827_E	7
2827_chum_09_x2	2827_F	0
35991_chum_08_x1	35991_A	28
35991_chum_08_x2	35991_B	0
35991_chum_01_x1	35991_C	0
35991_chum_01_x2	35991_D	0
35991_chum_09_x1	35991_A	28
35991_chum_09_x2	35991_E	0
62049_chum_08_x1	62049_A	23
62049_chum_08_x2	62049_B	0
62049_chum_01_x1	62049_C	0
62049_chum_01_x2	62049_D	0
62049_chum_09_x1	62049_A	23
62049_chum_09_x2	62049_E	0
62048_chum_08_x1	62048_A	3
62048_chum_08_x2	62048_B	0
62048_chum_01_x1	62048_A	3
62048_chum_01_x2	62048_C	0
62048_chum_09_x1	62048_D	0
62048_chum_09_x2	62048_E	0
67384_chum_08_x1	67384_A	10
67384_chum_08_x2	67384_B	0
67384_chum_01_x1	67384_C	0
67384_chum_01_x2	67384_D	0
67384_chum_09_x1	67384_E	28
67384_chum_09_x2	67384_F	0
76594_chum_08_x1	76594_A	0
76594_chum_08_x2	76594_B	0
76594_chum_01_x1	76594_C	0
76594_chum_01_x2	76594_D	0
76594_chum_09_x1	76594_E	10
76594_chum_09_x2	76594_F	0
17863_chum_08_x1	17863_A	0
17863_chum_08_x2	17863_B	0
17863_chum_01_x1	17863_C	0
17863_chum_01_x2	17863_D	0
17863_chum_09_x1	17863_E	0
17863_chum_09_x2	17863_F	0
1408_chum_08_x1	1408_A	0
1408_chum_08_x2	1408_B	0
1408_chum_01_x1	1408_C	0
1408_chum_01_x2	1408_D	0
1408_chum_09_x1	1408_E	6
1408_chum_09_x2	1408_F	0
68553_chum_08_x1	68553_A	7
68553_chum_08_x2	68553_B	0
68553_chum_01_x1	68553_C	0
68553_chum_01_x2	68553_D	0
68553_chum_09_x1	68553_A	7
68553_chum_09_x2	68553_E	0
68880_chum_08_x1	68880_A	4
68880_chum_08_x2	68880_B	0
68880_chum_01_x1	68880_C	0
68880_chum_01_x2	68880_D	0
68880_chum_09_x1	68880_A	4
68880_chum_09_x2	68880_E	0
51485_chum_08_x1	51485_A	0
51485_chum_08_x2	51485_B	0
51485_chum_01_x1	51485_C	0
51485_chum_01_x2	51485_D	0
51485_chum_09_x1	51485_E	0
51485_chum_09_x2	51485_F	0
18462_chum_08_x1	18462_A	0
18462_chum_08_x2	18462_B	0
18462_chum_01_x1	18462_C	22
18462_chum_01_x2	18462_D	0
18462_chum_09_x1	18462_E	0
18462_chum_09_x2	18462_F	0
11950_chum_08_x1	11950_A	6
11950_chum_08_x2	11950_B	0
11950_chum_01_x1	11950_C	0
11950_chum_01_x2	11950_D	0
11950_chum_09_x1	11950_E	0
11950_chum_09_x2	11950_F	0
40525_chum_08_x1	40525_A	0
40525_chum_08_x2	40525_B	0
40525_chum_01_x1	40525_C	0
40525_chum_01_x2	40525_D	0
40525_chum_09_x1	40525_E	0
40525_chum_09_x2	40525_F	0
11953_chum_08_x1	11953_A	0
11953_chum_08_x2	11953_B	0
11953_chum_01_x1	11953_C	0
11953_chum_01_x2	11953_D	0
11953_chum_09_x1	11953_E	0
11953_chum_09_x2	11953_F	0
42986_chum_08_x1	42986_A	6
42986_chum_08_x2	42986_B	0
42986_chum_01_x1	42986_C	0
42986_chum_01_x2	42986_D	0
42986_chum_09_x1	42986_E	0
42986_chum_09_x2	42986_F	0
7704_chum_08_x1	7704_A	0
7704_chum_08_x2	7704_B	0
7704_chum_01_x1	7704_C	0
7704_chum_01_x2	7704_D	0
7704_chum_09_x1	7704_E	0
7704_chum_09_x2	7704_F	0
24628_chum_08_x1	24628_A	0
24628_chum_08_x2	24628_B	0
24628_chum_01_x1	24628_C	0
24628_chum_01_x2	24628_D	0
24628_chum_09_x1	24628_E	0
24628_chum_09_x2	24628_F	0
72908_chum_08_x1	72908_A	0
72908_chum_08_x2	72908_B	0
72908_chum_01_x1	72908_C	0
72908_chum_01_x2	72908_D	0
72908_chum_09_x1	72908_E	6
72908_chum_09_x2	72908_F	0
335_chum_08_x1	335_A	2
335_chum_08_x2	335_B	0
335_chum_01_x1	335_C	0
335_chum_01_x2	335_D	0
335_chum_09_x1	335_E	0
335_chum_09_x2	335_F	0
66725_chum_08_x1	66725_A	12
66725_chum_08_x2	66725_B	0
66725_chum_01_x1	66725_C	0
66725_chum_01_x2	66725_D	0
66725_chum_09_x1	66725_A	12
66725_chum_09_x2	66725_E	0
48522_chum_08_x1	48522_A	32
48522_chum_08_x2	48522_B	0
48522_chum_01_x1	48522_C	0
48522_chum_01_x2	48522_D	0
48522_chum_09_x1	48522_E	0
48522_chum_09_x2	48522_F	0
42820_chum_08_x1	42820_A	12
42820_chum_08_x2	42820_B	0
42820_chum_01_x1	42820_C	0
42820_chum_01_x2	42820_D	0
42820_chum_09_x1	42820_A	12
42820_chum_09_x2	42820_E	0
77534_chum_08_x1	77534_A	2
77534_chum_08_x2	77534_B	12
77534_chum_01_x1	77534_C	0
77534_chum_01_x2	77534_D	0
77534_chum_09_x1	77534_B	12
77534_chum_09_x2	77534_E	0
55399_chum_08_x1	55399_A	0
55399_chum_08_x2	55399_B	0
55399_chum_01_x1	55399_C	22
55399_chum_01_x2	55399_D	12
55399_chum_09_x1	55399_E	0
55399_chum_09_x2	55399_F	0
51437_chum_08_x1	51437_A	0
51437_chum_08_x2	51437_B	0
51437_chum_01_x1	51437_C	0
51437_chum_01_x2	51437_D	0
51437_chum_09_x1	51437_E	7
51437_chum_09_x2	51437_F	0
12565_chum_08_x1	12565_A	8
12565_chum_08_x2	12565_B	0
12565_chum_01_x1	12565_C	0
12565_chum_01_x2	12565_D	0
12565_chum_09_x1	12565_E	0
12565_chum_09_x2	12565_F	0
50903_chum_08_x1	50903_A	0
50903_chum_08_x2	50903_B	0
50903_chum_01_x1	50903_C	0
50903_chum_01_x2	50903_D	0
50903_chum_09_x1	50903_E	0
50903_chum_09_x2	50903_F	0
61708_chum_08_x1	61708_A	0
61708_chum_08_x2	61708_B	0
61708_chum_01_x1	61708_C	0
61708_chum_01_x2	61708_D	0
61708_chum_09_x1	61708_E	0
61708_chum_09_x2	61708_F	0
55408_chum_08_x1	55408_A	0
55408_chum_08_x2	55408_B	0
55408_chum_01_x1	55408_C	0
55408_chum_01_x2	55408_D	0
55408_chum_09_x1	55408_E	22
55408_chum_09_x2	55408_F	0
55155_chum_08_x1	55155_A	28
55155_chum_08_x2	55155_B	0
55155_chum_01_x1	55155_C	0
55155_chum_01_x2	55155_D	0
55155_chum_09_x1	55155_E	0
55155_chum_09_x2	55155_F	0
92595_chum_08_x1	92595_A	0
92595_chum_08_x2	92595_B	0
92595_chum_01_x1	92595_C	0
92595_chum_01_x2	92595_D	0
92595_chum_09_x1	92595_E	0
92595_chum_09_x2	92595_F	0
32405_chum_08_x1	32405_A	0
32405_chum_08_x2	32405_B	0
32405_chum_01_x1	32405_C	0
32405_chum_01_x2	32405_D	0
32405_chum_09_x1	32405_E	0
32405_chum_09_x2	32405_F	0
72348_chum_08_x1	72348_A	27
72348_chum_08_x2	72348_B	0
72348_chum_01_x1	72348_C	0
72348_chum_01_x2	72348_D	0
72348_chum_09_x1	72348_E	0
72348_chum_09_x2	72348_F	0
74191_chum_08_x1	74191_A	10
74191_chum_08_x2	74191_B	0
74191_chum_01_x1	74191_C	0
74191_chum_01_x2	74191_D	0
74191_chum_09_x1	74191_E	28
74191_chum_09_x2	74191_F	0
74192_chum_08_x1	74192_A	0
74192_chum_08_x2	74192_B	0
74192_chum_01_x1	74192_C	0
74192_chum_01_x2	74192_D	0
74192_chum_09_x1	74192_E	28
74192_chum_09_x2	74192_F	0
17343_chum_08_x1	17343_A	0
17343_chum_08_x2	17343_B	0
17343_chum_01_x1	17343_C	0
17343_chum_01_x2	17343_D	0
17343_chum_09_x1	17343_E	0
17343_chum_09_x2	17343_F	0
61095_chum_08_x1	61095_A	29
61095_chum_08_x2	61095_B	0
61095_chum_01_x1	61095_C	0
61095_chum_01_x2	61095_D	0
61095_chum_09_x1	61095_E	0
61095_chum_09_x2	61095_F	0
31893_chum_08_x1	31893_A	7
31893_chum_08_x2	31893_B	0
31893_chum_01_x1	31893_C	0
31893_chum_01_x2	31893_D	0
31893_chum_09_x1	31893_E	0
31893_chum_09_x2	31893_F	0
69926_chum_08_x1	69926_A	0
69926_chum_08_x2	69926_B	0
69926_chum_01_x1	69926_C	0
69926_chum_01_x2	69926_D	0
69926_chum_09_x1	69926_E	0
69926_chum_09_x2	69926_F	0
51720_chum_08_x1	51720_A	16
51720_chum_08_x2	51720_B	0
51720_chum_01_x1	51720_C	0
51720_chum_01_x2	51720_D	0
51720_chum_09_x1	51720_A	16
51720_chum_09_x2	51720_E	0
61418_chum_08_x1	61418_A	0
61418_chum_08_x2	61418_B	0
61418_chum_01_x1	61418_C	0
61418_chum_01_x2	61418_D	0
61418_chum_09_x1	61418_E	0
61418_chum_09_x2	61418_F	0
64644_chum_08_x1	64644_A	0
64644_chum_08_x2	64644_B	0
64644_chum_01_x1	64644_C	0
64644_chum_01_x2	64644_D	0
64644_chum_09_x1	64644_E	28
64644_chum_09_x2	64644_F	0
61897_chum_08_x1	61897_A	0
61897_chum_08_x2	61897_B	0
61897_chum_01_x1	61897_C	0
61897_chum_01_x2	61897_D	0
61897_chum_09_x1	61897_E	0
61897_chum_09_x2	61897_F	0
2341_chum_08_x1	2341_A	0
2341_chum_08_x2	2341_B	0
2341_chum_01_x1	2341_C	0
2341_chum_01_x2	2341_D	0
2341_chum_09_x1	2341_E	0
2341_chum_09_x2	2341_F	0
43930_chum_08_x1	43930_A	0
43930_chum_08_x2	43930_B	0
43930_chum_01_x1	43930_C	0
43930_chum_01_x2	43930_D	0
43930_chum_09_x1	43930_E	0
43930_chum_09_x2	43930_F	0
27346_chum_08_x1	27346_A	0
27346_chum_08_x2	27346_B	0
27346_chum_01_x1	27346_C	0
27346_chum_01_x2	27346_D	0
27346_chum_09_x1	27346_E	36
27346_chum_09_x2	27346_F	0
16994_chum_08_x1	16994_A	0
16994_chum_08_x2	16994_B	0
16994_chum_01_x1	16994_C	0
16994_chum_01_x2	16994_D	0
16994_chum_09_x1	16994_E	0
16994_chum_09_x2	16994_F	0
56002_chum_08_x1	56002_A	0
56002_chum_08_x2	56002_B	0
56002_chum_01_x1	56002_C	22
56002_chum_01_x2	56002_D	0
56002_chum_09_x1	56002_E	12
56002_chum_09_x2	56002_F	0
63707_chum_08_x1	63707_A	0
63707_chum_08_x2	63707_B	0
63707_chum_01_x1	63707_C	0
63707_chum_01_x2	63707_D	0
63707_chum_09_x1	63707_E	0
63707_chum_09_x2	63707_F	0
64461_chum_08_x1	64461_A	0
64461_chum_08_x2	64461_B	0
64461_chum_01_x1	64461_C	0
64461_chum_01_x2	64461_D	0
64461_chum_09_x1	64461_E	6
64461_chum_09_x2	64461_F	0
57022_chum_08_x1	57022_A	2
57022_chum_08_x2	57022_B	12
57022_chum_01_x1	57022_A	2
57022_chum_01_x2	57022_B	12
57022_chum_09_x1	57022_C	0
57022_chum_09_x2	57022_D	0
33410_chum_08_x1	33410_A	0
33410_chum_08_x2	33410_B	0
33410_chum_01_x1	33410_C	0
33410_chum_01_x2	33410_D	0
33410_chum_09_x1	33410_E	0
33410_chum_09_x2	33410_F	0
65422_chum_08_x1	65422_A	0
65422_chum_08_x2	65422_B	0
65422_chum_01_x1	65422_C	0
65422_chum_01_x2	65422_D	0
65422_chum_09_x1	65422_E	0
65422_chum_09_x2	65422_F	0
41861_chum_08_x1	41861_A	0
41861_chum_08_x2	41861_B	0
41861_chum_01_x1	41861_C	0
41861_chum_01_x2	41861_D	0
41861_chum_09_x1	41861_E	7
41861_chum_09_x2	41861_F	0
75717_chum_08_x1	75717_A	0
75717_chum_08_x2	75717_B	0
75717_chum_01_x1	75717_C	0
75717_chum_01_x2	75717_D	0
75717_chum_09_x1	75717_E	28
75717_chum_09_x2	75717_F	0
2127_chum_08_x1	2127_A	6
2127_chum_08_x2	2127_B	0
2127_chum_01_x1	2127_C	0
2127_chum_01_x2	2127_D	0
2127_chum_09_x1	2127_E	0
2127_chum_09_x2	2127_F	0
949_chum_08_x1	949_A	0
949_chum_08_x2	949_B	0
949_chum_01_x1	949_C	0
949_chum_01_x2	949_D	0
949_chum_09_x1	949_E	0
949_chum_09_x2	949_F	0
42264_chum_08_x1	42264_A	12
42264_chum_08_x2	42264_B	0
42264_chum_01_x1	42264_A	12
42264_chum_01_x2	42264_C	0
42264_chum_09_x1	42264_D	22
42264_chum_09_x2	42264_E	0
46760_chum_08_x1	46760_A	0
46760_chum_08_x2	46760_B	0
46760_chum_01_x1	46760_C	0
46760_chum_01_x2	46760_D	0
46760_chum_09_x1	46760_E	0
46760_chum_09_x2	46760_F	0
49006_chum_08_x1	49006_A	0
49006_chum_08_x2	49006_B	0
49006_chum_01_x1	49006_C	0
49006_chum_01_x2	49006_D	0
49006_chum_09_x1	49006_E	6
49006_chum_09_x2	49006_F	0
64089_chum_08_x1	64089_A	22
64089_chum_08_x2	64089_B	0
64089_chum_01_x1	64089_C	0
64089_chum_01_x2	64089_D	0
64089_chum_09_x1	64089_E	0
64089_chum_09_x2	64089_F	0
43643_chum_08_x1	43643_A	0
43643_chum_08_x2	43643_B	0
43643_chum_01_x1	43643_C	23
43643_chum_01_x2	43643_D	0
43643_chum_09_x1	43643_C	23
43643_chum_09_x2	43643_E	0
53104_chum_08_x1	53104_A	27
53104_chum_08_x2	53104_B	0
53104_chum_01_x1	53104_C	0
53104_chum_01_x2	53104_D	0
53104_chum_09_x1	53104_E	0
53104_chum_09_x2	53104_F	0
5174_chum_08_x1	5174_A	27
5174_chum_08_x2	5174_B	0
5174_chum_01_x1	5174_C	0
5174_chum_01_x2	5174_D	0
5174_chum_09_x1	5174_A	27
5174_chum_09_x2	5174_E	11
54453_chum_08_x1	54453_A	0
54453_chum_08_x2	54453_B	0
54453_chum_01_x1	54453_C	0
54453_chum_01_x2	54453_D	0
54453_chum_09_x1	54453_E	7
54453_chum_09_x2	54453_F	0
5179_chum_08_x1	5179_A	0
5179_chum_08_x2	5179_B	0
5179_chum_01_x1	5179_C	0
5179_chum_01_x2	5179_D	0
5179_chum_09_x1	5179_E	0
5179_chum_09_x2	5179_F	0
2656_chum_08_x1	2656_A	0
2656_chum_08_x2	2656_B	0
2656_chum_01_x1	2656_C	0
2656_chum_01_x2	2656_D	0
2656_chum_09_x1	2656_E	0
2656_chum_09_x2	2656_F	0
41260_chum_08_x1	41260_A	19
41260_chum_08_x2	41260_B	0
41260_chum_01_x1	41260_C	0
41260_chum_01_x2	41260_D	0
41260_chum_09_x1	41260_A	19
41260_chum_09_x2	41260_E	0
46909_chum_08_x1	46909_A	0
46909_chum_08_x2	46909_B	0
46909_chum_01_x1	46909_C	0
46909_chum_01_x2	46909_D	0
46909_chum_09_x1	46909_E	9
46909_chum_09_x2	46909_F	0
18219_chum_08_x1	18219_A	12
18219_chum_08_x2	18219_B	0
18219_chum_01_x1	18219_C	0
18219_chum_01_x2	18219_D	0
18219_chum_09_x1	18219_E	0
18219_chum_09_x2	18219_F	0
7381_chum_08_x1	7381_A	10
7381_chum_08_x2	7381_B	0
7381_chum_01_x1	7381_C	0
7381_chum_01_x2	7381_D	0
7381_chum_09_x1	7381_A	10
7381_chum_09_x2	7381_E	0
46906_chum_08_x1	46906_A	0
46906_chum_08_x2	46906_B	0
46906_chum_01_x1	46906_C	0
46906_chum_01_x2	46906_D	0
46906_chum_09_x1	46906_E	0
46906_chum_09_x2	46906_F	0
49225_chum_08_x1	49225_A	0
49225_chum_08_x2	49225_B	0
49225_chum_01_x1	49225_C	0
49225_chum_01_x2	49225_D	0
49225_chum_09_x1	49225_E	0
49225_chum_09_x2	49225_F	0
53818_chum_08_x1	53818_A	0
53818_chum_08_x2	53818_B	0
53818_chum_01_x1	53818_C	0
53818_chum_01_x2	53818_D	0
53818_chum_09_x1	53818_E	0
53818_chum_09_x2	53818_F	0
70508_chum_08_x1	70508_A	12
70508_chum_08_x2	70508_B	0
70508_chum_01_x1	70508_A	12
70508_chum_01_x2	70508_C	0
70508_chum_09_x1	70508_D	0
70508_chum_09_x2	70508_E	0
2017_chum_08_x1	2017_A	0
2017_chum_08_x2	2017_B	0
2017_chum_01_x1	2017_C	0
2017_chum_01_x2	2017_D	0
2017_chum_09_x1	2017_E	15
2017_chum_09_x2	2017_F	0
44291_chum_08_x1	44291_A	0
44291_chum_08_x2	44291_B	0
44291_chum_01_x1	44291_C	0
44291_chum_01_x2	44291_D	0
44291_chum_09_x1	44291_E	0
44291_chum_09_x2	44291_F	0
9064_chum_08_x1	9064_A	27
9064_chum_08_x2	9064_B	0
9064_chum_01_x1	9064_C	0
9064_chum_01_x2	9064_D	0
9064_chum_09_x1	9064_A	27
9064_chum_09_x2	9064_E	0
56276_chum_08_x1	56276_A	27
56276_chum_08_x2	56276_B	0
56276_chum_01_x1	56276_C	0
56276_chum_01_x2	56276_D	0
56276_chum_09_x1	56276_E	0
56276_chum_09_x2	56276_F	0
71673_chum_08_x1	71673_A	0
71673_chum_08_x2	71673_B	0
71673_chum_01_x1	71673_C	0
71673_chum_01_x2	71673_D	0
71673_chum_09_x1	71673_E	0
71673_chum_09_x2	71673_F	0
28633_chum_08_x1	28633_A	27
28633_chum_08_x2	28633_B	0
28633_chum_01_x1	28633_C	0
28633_chum_01_x2	28633_D	0
28633_chum_09_x1	28633_A	27
28633_chum_09_x2	28633_E	0
46830_chum_08_x1	46830_A	0
46830_chum_08_x2	46830_B	0
46830_chum_01_x1	46830_C	0
46830_chum_01_x2	46830_D	0
46830_chum_09_x1	46830_E	0
46830_chum_09_x2	46830_F	0
53651_chum_08_x1	53651_A	0
53651_chum_08_x2	53651_B	0
53651_chum_01_x1	53651_C	0
53651_chum_01_x2	53651_D	3
53651_chum_09_x1	53651_E	7
53651_chum_09_x2	53651_D	3
49358_chum_08_x1	49358_A	0
49358_chum_08_x2	49358_B	0
49358_chum_01_x1	49358_C	6
49358_chum_01_x2	49358_D	0
49358_chum_09_x1	49358_C	6
49358_chum_09_x2	49358_E	0
18805_chum_08_x1	18805_A	0
18805_chum_08_x2	18805_B	0
18805_chum_01_x1	18805_C	0
18805_chum_01_x2	18805_D	0
18805_chum_09_x1	18805_E	21
18805_chum_09_x2	18805_F	0
68434_chum_08_x1	68434_A	0
68434_chum_08_x2	68434_B	0
68434_chum_01_x1	68434_C	0
68434_chum_01_x2	68434_D	0
68434_chum_09_x1	68434_E	0
68434_chum_09_x2	68434_F	0
4484_chum_08_x1	4484_A	0
4484_chum_08_x2	4484_B	0
4484_chum_01_x1	4484_C	0
4484_chum_01_x2	4484_D	0
4484_chum_09_x1	4484_E	0
4484_chum_09_x2	4484_F	0
48192_chum_08_x1	48192_A	0
48192_chum_08_x2	48192_B	0
48192_chum_01_x1	48192_C	0
48192_chum_01_x2	48192_D	0
48192_chum_09_x1	48192_E	0
48192_chum_09_x2	48192_F	0
54703_chum_08_x1	54703_A	11
54703_chum_08_x2	54703_B	0
54703_chum_01_x1	54703_C	0
54703_chum_01_x2	54703_D	0
54703_chum_09_x1	54703_E	0
54703_chum_09_x2	54703_F	0
6854_chum_08_x1	6854_A	19
6854_chum_08_x2	6854_B	0
6854_chum_01_x1	6854_C	0
6854_chum_01_x2	6854_D	0
6854_chum_09_x1	6854_A	19
6854_chum_09_x2	6854_E	0
33267_chum_08_x1	33267_A	0
33267_chum_08_x2	33267_B	0
33267_chum_01_x1	33267_C	0
33267_chum_01_x2	33267_D	0
33267_chum_09_x1	33267_E	0
33267_chum_09_x2	33267_F	0
11885_chum_08_x1	11885_A	7
11885_chum_08_x2	11885_B	0
11885_chum_01_x1	11885_C	0
11885_chum_01_x2	11885_D	0
11885_chum_09_x1	11885_A	7
11885_chum_09_x2	11885_E	0
14610_chum_08_x1	14610_A	0
14610_chum_08_x2	14610_B	0
14610_chum_01_x1	14610_C	0
14610_chum_01_x2	14610_D	0
14610_chum_09_x1	14610_E	12
14610_chum_09_x2	14610_F	0
1659_chum_08_x1	1659_A	3
1659_chum_08_x2	1659_B	0
1659_chum_01_x1	1659_C	0
1659_chum_01_x2	1659_D	0
1659_chum_09_x1	1659_E	7
1659_chum_09_x2	1659_F	0
58390_chum_08_x1	58390_A	0
58390_chum_08_x2	58390_B	0
58390_chum_01_x1	58390_C	0
58390_chum_01_x2	58390_D	0
58390_chum_09_x1	58390_E	36
58390_chum_09_x2	58390_F	0
58391_chum_08_x1	58391_A	0
58391_chum_08_x2	58391_B	0
58391_chum_01_x1	58391_C	0
58391_chum_01_x2	58391_D	0
58391_chum_09_x1	58391_E	0
58391_chum_09_x2	58391_F	0
33319_chum_08_x1	33319_A	0
33319_chum_08_x2	33319_B	0
33319_chum_01_x1	33319_C	0
33319_chum_01_x2	33319_D	0
33319_chum_09_x1	33319_E	0
33319_chum_09_x2	33319_F	0
68947_chum_08_x1	68947_A	12
68947_chum_08_x2	68947_B	0
68947_chum_01_x1	68947_C	0
68947_chum_01_x2	68947_D	0
68947_chum_09_x1	68947_E	0
68947_chum_09_x2	68947_F	0
584_chum_08_x1	584_A	0
584_chum_08_x2	584_B	0
584_chum_01_x1	584_C	0
584_chum_01_x2	584_D	0
584_chum_09_x1	584_E	7
584_chum_09_x2	584_F	0
78616_chum_08_x1	78616_A	0
78616_chum_08_x2	78616_B	0
78616_chum_01_x1	78616_C	0
78616_chum_01_x2	78616_D	0
78616_chum_09_x1	78616_E	7
78616_chum_09_x2	78616_F	0
76435_chum_08_x1	76435_A	0
76435_chum_08_x2	76435_B	0
76435_chum_01_x1	76435_C	23
76435_chum_01_x2	76435_D	0
76435_chum_09_x1	76435_E	0
76435_chum_09_x2	76435_F	0
8751_chum_08_x1	8751_A	0
8751_chum_08_x2	8751_B	0
8751_chum_01_x1	8751_C	8
8751_chum_01_x2	8751_D	0
8751_chum_09_x1	8751_C	8
8751_chum_09_x2	8751_E	0
47882_chum_08_x1	47882_A	0
47882_chum_08_x2	47882_B	0
47882_chum_01_x1	47882_C	0
47882_chum_01_x2	47882_D	0
47882_chum_09_x1	47882_E	15
47882_chum_09_x2	47882_F	0
8753_chum_08_x1	8753_A	0
8753_chum_08_x2	8753_B	0
8753_chum_01_x1	8753_C	0
8753_chum_01_x2	8753_D	0
8753_chum_09_x1	8753_E	22
8753_chum_09_x2	8753_F	0
54148_chum_08_x1	54148_A	7
54148_chum_08_x2	54148_B	0
54148_chum_01_x1	54148_C	0
54148_chum_01_x2	54148_D	0
54148_chum_09_x1	54148_E	0
54148_chum_09_x2	54148_F	0
49870_chum_08_x1	49870_A	0
49870_chum_08_x2	49870_B	0
49870_chum_01_x1	49870_C	37
49870_chum_01_x2	49870_D	0
49870_chum_09_x1	49870_E	0
49870_chum_09_x2	49870_F	0
31648_chum_08_x1	31648_A	3
31648_chum_08_x2	31648_B	7
31648_chum_01_x1	31648_C	0
31648_chum_01_x2	31648_D	0
31648_chum_09_x1	31648_E	0
31648_chum_09_x2	31648_F	0
28007_chum_08_x1	28007_A	11
28007_chum_08_x2	28007_B	0
28007_chum_01_x1	28007_C	0
28007_chum_01_x2	28007_D	0
28007_chum_09_x1	28007_E	0
28007_chum_09_x2	28007_F	0
47427_chum_08_x1	47427_A	0
47427_chum_08_x2	47427_B	0
47427_chum_01_x1	47427_C	0
47427_chum_01_x2	47427_D	0
47427_chum_09_x1	47427_E	0
47427_chum_09_x2	47427_F	0
72006_chum_08_x1	72006_A	0
72006_chum_08_x2	72006_B	0
72006_chum_01_x1	72006_C	12
72006_chum_01_x2	72006_D	0
72006_chum_09_x1	72006_E	0
72006_chum_09_x2	72006_F	0
68545_chum_08_x1	68545_A	11
68545_chum_08_x2	68545_B	0
68545_chum_01_x1	68545_A	11
68545_chum_01_x2	68545_C	0
68545_chum_09_x1	68545_A	11
68545_chum_09_x2	68545_D	27
77239_chum_08_x1	77239_A	0
77239_chum_08_x2	77239_B	0
77239_chum_01_x1	77239_C	0
77239_chum_01_x2	77239_D	0
77239_chum_09_x1	77239_E	0
77239_chum_09_x2	77239_F	0
70700_chum_08_x1	70700_A	0
